f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,Person,Scientist,Place,Planet,CelestialBody
9983893.5,-9052537.4,11076169.0,-9552865.0,10121488.0,8570662.0,11258373.4,8854357.0,-10651682.0,11862887.0,9513226.0,-9522809.0,10251395.4,-9394293.0,10221030.6,7730555.0,10617795.6,-10146022.0,-9211011.0,-10890919.0,-9387541.6,9248832.0,-11109616.6,6250675.0,-1650640.6,10776833.0,8664766.0,-9793355.0,-10169637.0,-9512006.5,8240968.0,-10116040.0,3734231.7,6980440.0,-9974135.5,10966766.6,-8128653.0,-4561070.4,-9976504.0,9591276.0,11048403.4,7306776.0,-10998575.4,7312290.0,9585076.6,-9316901.0,8096953.0,10381659.0,-6429062.0,-8980825.0,-9434413.0,6430685.0,-10583089.0,10573053.0,-9460312.0,8521892.0,10184637.5,-9191744.0,-9941606.0,-9065843.4,-10401278.0,10344821.0,8606299.0,-6783001.0,-7935319.0,10017096.0,-9963529.0,7820765.0,9551552.0,-9627656.0,-8606636.5,-9216721.0,10677146.0,10954649.0,-11932965.0,-6960659.0,7706150.0,-7194664.0,-10107534.4,7842521.0,-11110048.0,8229235.6,6780305.5,9627274.0,9716257.0,1024229.7,-10739813.0,10454459.5,8567017.0,8953731.5,-4559566.5,-8494102.0,-6680885.0,-9191984.0,6786659.0,-9039431.0,10517522.0,-398078.8,642132.85,9671415.4,-10330582.4,8733046.0,-8121372.0,6263894.0,9947359.0,-9200314.0,-6145281.7,8528067.0,-9736312.0,2521638.6,-9792945.0,7641831.0,8489717.0,-6637587.4,-8126732.0,7046226.4,4392880.2,-7380894.6,5779661.0,-9547946.6,-8957010.0,-8038879.0,-3735691.3,-10305280.0,-7358493.0,1254222.4,-5824755.0,9035914.0,1921619.0,-3136272.4,-9653483.0,5004084.5,-6752786.0,-6891879.0,-10248273.0,-4618199.5,-9781224.0,-8953532.6,7210137.0,-9420116.0,-5307292.2,-9293939.0,8509277.0,-3966498.7,9368887.0,-10261733.0,-8093194.0,-9944778.0,-12191480.4,5648991.0,8867458.0,-6978989.4,4674387.4,-6353153.0,-9866200.0,8580724.0,-4627337.0,-8981306.0,8476416.0,9074883.0,-10208952.4,9186390.0,10484644.0,5549341.0,-5764551.5,-9463227.0,-10380259.0,-7980350.4,9429756.0,5124360.0,365593.21,-7744919.5,-5567645.0,10676912.0,-10606205.5,-11094681.0,4979516.6,8255159.0,-2672357.7,-8420046.4,-6564085.0,-9725197.4,-5816144.0,-8437222.0,10303304.0,6926568.6,6974438.0,799649.9,-8953726.0,9434605.4,7427627.0,6340182.0,-10207950.0,-9878086.0,3004416.8,-7214931.4,8938212.0,-8830082.0,4953403.0,2295989.0,1,1,0,0,0
11127807.0,-8616324.0,9276599.0,-8971273.0,7473660.0,9625556.0,9323273.0,8745005.0,-10002882.0,11027302.6,8039418.6,-8274197.6,9870121.0,-10573932.5,10567225.0,7520226.0,10284147.0,-9735136.5,-9409056.6,-8835474.4,-9760698.0,8901911.0,-12528250.0,9109160.0,-273412.28,10247383.0,7896377.0,-9251539.0,-9017152.0,-9682211.0,8839230.0,-9651044.0,4307258.5,6425781.0,-10656763.0,10978583.0,-6253388.5,-4720570.0,-11217024.0,10482472.0,9980655.5,9087769.0,-11312315.6,7352289.6,9834927.0,-9654312.6,7412720.0,11525602.0,-6901359.6,-8909171.0,-9913503.4,6875249.0,-9604056.0,8463556.0,-8688909.0,10413642.0,10014822.0,-7905386.4,-10031173.0,-8808358.0,-10394387.0,9591913.0,9407413.0,-7635330.4,-8053844.4,10231443.5,-9791407.0,6729679.0,10085421.0,-9765048.0,-8452909.0,-7937538.6,11730870.6,8088375.0,-10099836.4,-6499208.0,9798222.0,-7762229.0,-9063408.0,6972840.4,-10219876.5,6845488.0,7293597.6,9194767.5,9555498.5,546020.36,-8593438.0,10371283.4,7915194.0,9857709.0,-4455840.6,-8095324.0,-7501025.0,-10204813.0,7087093.6,-9501649.4,10426146.5,-724916.9,224112.3,12550858.0,-9693922.0,9173895.4,-9447013.6,7909658.0,8301201.0,-7018512.5,-8244884.0,9538048.5,-9550286.0,5755033.3,-11455440.0,7783905.4,8090319.0,-6425621.0,-8139814.4,8237467.0,3845731.0,-9126457.6,7319166.0,-8069259.0,-9528515.0,-8245236.4,-6340933.0,-9118987.0,-9791665.5,-171610.17,-7868897.0,9765871.0,1051965.3,-4736803.5,-8619093.0,2602135.8,-8355680.0,-5635680.6,-8615094.4,-6543770.4,-9752475.0,-9577151.4,8910306.0,-9730910.0,-5809666.0,-9737786.0,7837582.4,-5743503.2,9349485.5,-10033917.4,-9920301.0,-12049696.6,-10378855.5,4703673.7,10247031.0,-7489393.0,5748136.0,-6371897.5,-9394725.0,10735053.6,-3834972.0,-8772383.0,9165986.0,8950446.5,-7264741.5,7608838.4,9523350.0,6566276.4,-5154215.0,-10561164.5,-10732595.6,-8888280.0,10187812.0,4745019.0,72967.197,-8049723.0,-5477043.0,9915334.0,-11689815.0,-10768746.0,4309275.4,8472451.0,-3601214.0,-7433509.0,-8192006.5,-10173168.0,-4926606.3,-8675976.0,9252718.0,6815407.4,6747157.0,693260.0,-8897634.6,8304672.0,7940038.0,5677847.0,-10049751.0,-8658608.0,2831544.2,-7636946.4,9417617.0,-9387689.0,3397561.0,1802455.6,1,1,0,0,0
11060042.0,-11533177.0,8378374.6,-6881362.0,8501829.0,9228804.0,10560003.0,11693545.0,-9096477.0,10561121.0,10010039.0,-9727805.0,9442039.0,-10503724.0,10749832.5,7071297.0,9713177.0,-9781697.0,-8182581.0,-9917397.0,-8813257.5,9327412.0,-10512957.0,7490159.0,-823221.0,10496789.0,9181918.0,-9273403.0,-8658243.0,-10193016.0,7936758.0,-10389988.0,1574259.0,6851901.0,-10137971.0,9786481.4,-7341535.0,-3456084.8,-10219563.0,10513580.0,9449040.0,8707350.0,-11797901.0,7328889.5,8552821.0,-9854768.0,8375888.0,10688417.4,-6693862.4,-8654477.4,-9646631.0,4488047.6,-8405116.0,9944390.5,-7415100.0,10050976.0,9341983.0,-7960056.0,-9075593.0,-9522378.4,-10463749.6,9960095.6,8638677.0,-8670107.0,-7549730.0,8825399.0,-10086752.0,7923835.0,8472049.0,-8997642.0,-6139258.3,-7966889.0,11270837.5,10454593.6,-10599347.0,-6024389.0,9027193.0,-7045649.0,-9145746.4,8356221.0,-8516400.0,6640440.0,6367240.0,9754930.0,9629199.0,1084105.4,-11279396.0,10177246.5,9536380.0,9198214.0,-4537011.3,-8236369.5,-8344441.0,-10614478.6,7482278.0,-10689409.0,10598615.6,965959.8,1517448.3,9256267.5,-9693660.0,8555147.0,-11475158.0,5601597.2,8723570.0,-7782905.5,-8447029.4,10779699.0,-9245112.5,4931953.0,-9391443.4,8086330.4,8149375.0,-8027737.6,-7661197.0,8906490.0,3351315.0,-8865753.0,6837367.0,-8335867.0,-8389783.0,-8825797.0,-3958267.7,-8576618.0,-8756844.0,105750.83,-7957169.0,8955540.0,1878943.1,-834679.8,-8810305.6,5968893.7,-4939107.0,-5431871.0,-9095576.4,-6289233.0,-9372001.0,-9861883.5,8330976.0,-8187053.0,-6521845.0,-8997249.0,8812712.0,-5200652.8,6648191.0,-11221357.0,-9998093.5,-9753338.0,-10407244.0,5709791.6,9889423.0,-5903005.6,5657812.0,-6756078.5,-8688718.0,9473405.0,-5478985.2,-10880596.0,8161523.0,8203599.0,-10124344.0,8447235.0,9893808.0,6933846.0,-7561095.0,-9824044.0,-10439829.0,-10073363.0,10199331.0,4571748.5,572738.42,-8631485.0,-4702407.0,10632463.5,-9714372.0,-9463383.0,3057705.4,8348521.0,-2778649.7,-8204575.0,-7881269.6,-9893697.5,-5519369.6,-7763921.0,10134943.0,6544290.5,5862301.0,511362.17,-10856587.4,9465365.0,8843791.0,5661710.4,-10619930.0,-9234657.0,3358021.8,-7918211.0,9008302.0,-9347159.0,4295281.0,3874458.4,1,1,0,0,0
10221841.0,-8962359.0,8620728.6,-9386664.0,8649987.0,10186192.0,11304321.0,9442977.6,-10556768.6,10737781.0,9164611.0,-10823341.5,9100047.0,-10812925.0,10823052.0,9001801.0,11426169.0,-9997591.4,-8905815.0,-9292149.5,-8718341.6,10241023.0,-10988762.0,6825732.4,-891836.0,10437481.0,4277664.0,-9394516.0,-10809881.0,-8498981.6,9089400.0,-9719978.0,4728457.0,6426050.5,-7536398.0,11578363.0,-7218533.0,-4747948.0,-10745399.0,10390773.4,11060009.0,8389552.0,-9363586.0,6973144.4,8816589.0,-8711300.0,6615887.0,8743716.0,-6232639.4,-8215701.0,-9683084.5,4740200.0,-10308997.0,8480766.4,-8770081.0,9950984.0,8882971.0,-8634531.5,-10331233.0,-9333303.6,-10175958.0,10329836.6,8639744.0,-9613403.0,-8263609.6,9868577.0,-10189912.5,7223740.0,9351141.0,-10120164.6,-8267090.0,-7842598.0,10927436.0,10282972.5,-11790947.6,-6096222.6,7772766.0,-8447306.6,-8845524.0,7415149.0,-11337647.6,6036743.0,8979744.0,8632976.6,10091669.0,1240581.8,-9995070.0,9567893.0,8046672.0,8933028.0,-3604086.0,-8495146.0,-7566126.4,-10050692.0,8601431.0,-9438989.0,7342954.0,483233.3,1313951.8,9791954.0,-11083032.0,8209820.0,-10674474.4,8474384.0,10996873.0,-8458681.0,-4899718.2,10549507.0,-9478655.5,6815704.0,-9938154.0,8112761.0,8072202.0,-6826090.0,-9763209.0,7733602.0,4173246.4,-9486197.0,7038803.0,-8360180.0,-9513144.0,-8570760.5,-4536531.0,-10330871.0,-9289535.0,-209066.64,-6364201.0,8611118.0,210910.17,-4521119.6,-8208344.0,4592915.0,-6605028.0,-6383411.6,-7342315.5,-6477792.0,-9887215.0,-9589229.5,8694381.0,-7983877.5,-4959172.4,-8344876.0,8790320.0,-6175736.3,8348477.0,-11334573.0,-9480621.0,-10154467.0,-10519019.5,6979606.0,10454462.0,-5921584.7,5093255.6,-5883935.5,-9955742.0,10094635.0,-4576412.2,-10183476.0,7995663.6,5913987.4,-10422113.5,9606607.0,9819241.0,8051855.0,-6045019.0,-10304176.0,-8991080.5,-10956416.0,10718892.0,5055548.6,2008114.6,-8105093.0,-4978745.0,9680761.0,-12011015.4,-11205358.0,4519433.0,8509444.4,-1755472.5,-8279221.5,-8021987.0,-10033224.5,-5661495.0,-8271236.0,11289022.0,6458188.0,7412773.0,474084.45,-10229041.0,9751642.0,8449732.0,6197875.4,-8563077.4,-9678757.0,4042506.2,-8187376.0,8567433.0,-9259901.0,5257031.0,3514952.2,1,1,0,0,0
10025690.5,-10819916.0,10188214.5,-9867886.5,9751065.0,9886677.0,11964518.6,9273676.0,-9360202.4,12699790.0,10261598.0,-10275111.0,11465804.0,-10721204.0,10477029.0,10217781.0,10936998.0,-9697881.0,-10595744.0,-9378640.0,-10013171.0,10370933.0,-9206189.0,5163217.3,-1206947.2,11217713.0,9235950.6,-8962808.5,-10999440.0,-10068995.5,9984214.6,-10622052.0,3957592.7,6786713.0,-9435766.0,11440012.6,-7767890.4,-5387679.5,-10584902.0,9796567.0,11098233.6,10054574.0,-9885583.0,9086162.0,8601051.6,-9950827.0,7592329.4,9506169.0,-8125536.0,-9598523.4,-10777507.0,6255381.6,-10047395.0,9335461.0,-9385286.0,12079877.0,8924531.0,-7158258.6,-9851430.0,-9760157.0,-12533570.0,9872585.5,8476338.0,-10679220.0,-9582506.0,12657481.0,-11493891.0,9137273.0,10627426.0,-9305801.0,-7665498.0,-9137538.0,11862471.0,10891154.0,-9908234.0,-6577016.0,8409241.6,-8290879.0,-10010541.0,8116450.0,-12210788.6,6933763.6,5323619.4,8470391.5,9388620.0,393183.58,-10117459.0,11639307.4,9560805.6,8139586.4,-4575979.3,-10076231.5,-7971401.5,-10461094.0,7934544.0,-9766415.0,10256339.6,-981865.0,942332.1,10016560.0,-10688688.6,10039772.0,-9727929.5,8045452.0,11030095.0,-9565981.0,-6074702.0,8795433.0,-10178323.0,2803807.0,-9299992.0,8862276.0,8524340.4,-9196470.0,-6531583.0,7692201.0,6056479.4,-9494638.0,8154613.5,-9267709.0,-10374556.5,-8813735.0,-2453737.0,-10502224.4,-9203212.0,792521.5,-9302330.0,10262645.0,2618298.7,-2736672.4,-9415931.0,5472506.6,-8787830.0,-6636072.0,-9567855.0,-5258730.0,-9467762.0,-9834745.0,8468520.0,-7542556.0,-5683328.6,-10491666.0,10152614.0,-4654959.0,8933528.5,-10924099.4,-9367950.0,-7375473.5,-10853255.5,6380734.6,9062437.0,-8097615.0,4433937.0,-6803278.0,-11172254.0,9625450.0,-6304164.0,-9771461.0,9117477.4,7441788.0,-9170060.0,8855732.5,9230337.0,6652047.0,-6987761.0,-9781367.0,-11432163.0,-8385943.6,9608124.0,5293062.0,2116612.2,-8862764.0,-7069512.5,10488859.6,-11114477.0,-11924092.0,5223554.0,9062304.0,-3423744.8,-9281999.0,-9782836.6,-10505316.4,-5917303.0,-8906031.4,10230303.6,7001917.0,6134440.4,-697583.24,-10572106.4,9556562.5,9571879.0,6562196.0,-11069769.4,-9740063.5,5702095.5,-7796103.0,8604447.5,-9602127.0,6632582.0,3120870.3,1,1,0,0,0
11512700.5,-9449125.0,9776898.5,-10273201.0,9108310.0,10324880.0,12231305.0,8836844.6,-6654683.0,10481343.4,10594430.6,-10847477.0,9753658.6,-10356563.0,11722371.0,9120504.6,10483092.0,-8425172.4,-10452966.4,-9443892.0,-10303982.0,10557150.0,-10775082.6,5174420.8,-1978405.4,11230976.0,9044606.0,-8433806.0,-8844651.0,-9082909.0,10266409.0,-10580575.5,4059354.0,5720973.4,-8620304.6,10355031.0,-7743607.5,-4093686.0,-10638738.0,10987596.0,11091908.0,8364294.0,-8985806.0,7303186.5,9591971.0,-9789797.0,7452635.5,10463740.0,-7112550.0,-7908877.0,-10362336.0,6251613.0,-10714225.0,10683031.0,-9714752.0,11200779.0,9389119.6,-6722382.5,-9299653.0,-8922073.0,-11604331.4,10993171.0,9631434.0,-9072701.0,-6747555.0,10687863.0,-10464884.0,5353244.0,10888349.0,-10960638.0,-7073831.6,-9211236.0,11294999.0,11852033.0,-11617575.0,-5226342.4,8321519.0,-7971810.0,-8584981.4,8181205.0,-10814881.0,6743594.0,7896891.0,9278412.0,8980290.6,1349093.9,-10588392.0,11672576.0,7966784.4,8737635.6,-4257650.0,-7243281.0,-7012600.0,-9188893.0,7928813.0,-9810852.0,10483970.0,205322.03,1826548.6,10169206.0,-10299409.0,7772072.4,-6118061.0,6506955.6,9149518.6,-9207719.0,-5320136.6,7561575.0,-9313894.0,5147319.3,-10625401.0,6399132.0,9809206.0,-9197480.0,-7129120.0,6761137.4,4413064.6,-8246069.0,8087393.0,-9008445.6,-9058209.5,-8201280.0,-3140252.0,-9701963.0,-9060089.0,562752.13,-8341712.5,9511824.0,3666872.0,-2655278.0,-8854845.0,5270088.0,-7243854.0,-6596672.0,-8948395.0,-4151898.6,-8650694.0,-9447087.0,8029329.0,-7452220.5,-5379334.5,-7092942.0,9189264.5,-5845303.5,9075080.6,-11454200.0,-9540172.0,-11773371.0,-11102454.0,4972122.6,10620386.0,-6937437.0,3288489.6,-7295806.0,-9957059.5,10472862.4,-5645398.8,-9070335.0,10004508.0,7640020.5,-10365130.0,9836273.0,10470611.0,6128037.0,-6220655.5,-10315204.4,-10767775.0,-8498157.0,9187693.0,3605788.0,2332731.7,-7831247.0,-4642438.0,9749197.0,-11093271.5,-11575001.0,4983242.2,6986042.0,-2949029.8,-8283239.0,-8198010.0,-9373480.0,-6107515.5,-8784359.0,9287495.0,7878546.4,6130356.3,1095733.8,-10100190.0,9298836.4,9001558.0,5278222.6,-10571494.0,-9249743.0,4473092.4,-6941258.0,7969577.6,-8905872.0,7306255.0,2677489.3,1,1,0,0,0
10677142.0,-10042494.5,8944093.0,-9459187.0,8248077.0,8965927.0,11854781.0,8559901.0,-9859919.0,12458444.4,10732412.0,-10168049.5,9883126.6,-10320172.5,12508856.0,11055328.0,10221192.0,-10324436.4,-8555720.0,-10019223.0,-10536493.0,10126541.0,-9769332.0,5979773.0,-1911949.6,10707041.6,7910146.0,-10436369.5,-10982881.5,-10163895.0,10529353.5,-10978928.0,5545465.6,6583115.5,-8469286.0,11672191.0,-9400082.0,-5806448.7,-11811771.0,10588316.6,11086569.0,7736366.0,-9735453.0,7266907.0,9746053.0,-9745576.0,7120595.0,10303964.0,-6873906.0,-7960225.0,-9612688.4,6256877.0,-7134355.0,9142200.0,-7552810.0,11119476.0,10256503.5,-7360990.0,-10272886.6,-8041581.5,-12664008.0,10761308.0,8523094.0,-9786726.0,-9300814.0,12761219.0,-12144196.0,9171406.0,9355945.0,-9404442.5,-7456142.5,-7115438.6,9998979.0,10835534.0,-11273267.0,-6988396.0,7338171.5,-7851723.6,-8429815.0,6855833.0,-11288418.0,7784396.4,7262122.0,7889051.0,7750614.0,218905.02,-9593558.0,12185461.0,8218764.0,7647635.0,-5207251.4,-11081098.0,-7952634.0,-9732483.0,7171737.0,-9369004.0,8825253.0,1893481.4,1094949.0,8551190.0,-9322815.4,7816372.0,-7912248.4,8236344.0,9186642.0,-9475432.0,-6129175.8,8496591.0,-9791447.0,5876078.0,-10893933.5,7585899.0,8270886.5,-9298760.0,-6569078.6,7021142.5,5785311.4,-9753792.0,6617841.0,-9472601.0,-9846970.0,-4770346.4,-3692866.0,-9256188.0,-9127015.6,471849.65,-8075452.6,8864844.0,1649909.7,-1915576.9,-8651002.5,4998132.0,-7799612.0,-4774686.0,-10227018.0,-5588444.3,-8888879.4,-8436535.0,8587886.4,-7803055.0,-3853804.6,-10416233.0,9263764.0,-4054174.0,9478558.0,-9067482.5,-8471097.0,-12562801.0,-10206385.0,6459416.4,11240151.0,-7653699.0,2851216.9,-7021073.0,-8420671.5,8484331.5,-7261221.0,-8591065.6,7348966.0,8225531.0,-10225145.5,10119818.0,9743376.0,5950677.0,-8815665.0,-10650258.5,-11686192.0,-8688258.0,7893450.6,5710926.0,2559087.0,-11485781.0,-5899689.7,9160528.0,-10455187.4,-11280130.6,3070119.0,7783253.5,-2413103.0,-7983927.0,-8333482.6,-11247583.5,-3672941.0,-8010135.0,12158466.0,8494433.0,5975724.0,1792263.6,-11370734.0,10009637.5,8476952.5,6526150.6,-10224340.0,-7837517.6,5539926.5,-7442991.4,7460124.0,-8011988.0,7632430.0,4820290.6,1,1,0,0,0
10072823.6,-10484046.5,9093305.5,-9272371.0,8193368.5,9264750.0,12412280.6,9119557.6,-9867768.0,10799406.5,11005232.5,-10364126.0,10315039.0,-11564647.0,11591214.0,9681281.4,12052283.0,-9719036.5,-10054544.0,-10972779.0,-9743808.0,8078495.4,-11275885.0,6011956.0,-3035071.5,10967146.0,8050771.0,-9178661.6,-9455068.4,-8643290.0,9768151.5,-10537455.0,3897701.2,5812644.2,-8386280.0,13446169.0,-8901978.0,-4294283.7,-10767935.0,9738940.0,11258386.0,9017902.0,-10398205.0,6802119.0,9238208.0,-10372301.0,8710490.0,10305392.0,-6570333.0,-7586221.0,-10691755.0,3980760.3,-8356440.0,7187962.0,-8916446.6,11012036.0,9319078.0,-8941761.0,-8736512.0,-8833715.0,-11454411.0,11240047.0,8871464.4,-10292933.0,-9225398.0,10531705.6,-11395218.0,8285720.0,10680470.0,-9578922.4,-8370026.0,-9333899.0,11846594.5,11731618.0,-10908812.0,-6381833.6,7686557.6,-7736044.4,-9798130.0,8378563.0,-11169407.5,8233270.0,6426357.0,8551806.0,9438049.0,1030777.9,-10806396.6,10998502.0,9002151.0,9783585.0,-4459854.2,-9476214.0,-7528151.0,-11169210.0,7118235.0,-9812144.0,10957923.5,515815.24,1429863.9,10611202.6,-10699533.0,8211483.0,-7778326.0,8278213.0,10240261.0,-8007710.4,-7046942.4,9642027.0,-10192270.6,5518105.6,-9052393.6,7629546.0,8400165.0,-9356353.0,-8606402.6,8066132.0,6284742.0,-8882575.0,8219234.0,-8440383.0,-8252830.0,-7188354.0,-4156055.7,-10013264.4,-10621323.4,851590.7,-6835040.0,10568270.0,3122855.0,-4220311.7,-9870752.0,4417641.0,-9588080.0,-6372996.0,-10111472.0,-5216035.0,-10193752.5,-9917116.0,8677658.0,-9437886.0,-4851304.0,-7819855.0,9280785.0,-4958497.4,9091934.0,-6996690.5,-9490170.0,-11068261.4,-11554971.0,6095837.8,8934044.0,-7844140.4,4659175.5,-5797128.4,-9601199.0,9971978.5,-6348878.0,-9032383.0,9574783.0,7616250.0,-11212763.0,9153578.4,10257269.4,7347055.5,-7089098.5,-10408278.6,-9336130.0,-9484906.0,10692735.0,4424654.0,625472.6,-8750179.4,-5412556.0,7804094.0,-10572101.0,-11526818.0,4004813.4,9767210.0,-3708499.0,-7569063.0,-7707695.0,-10396904.5,-4505819.5,-8594494.0,9311452.5,7875465.6,7173914.0,1646688.4,-11173193.0,8946194.5,7062557.0,6511400.0,-10559744.0,-10545236.6,5762982.0,-7260761.4,7110014.0,-9673370.0,6486000.0,3903711.0,1,1,0,0,0
10417604.4,-9320497.0,10315342.0,-9192473.4,9733675.0,9954868.0,11532869.0,9589460.5,-10114571.0,10151073.0,10298665.6,-9535587.6,8346617.0,-10182268.0,9435363.0,8872807.0,12000535.0,-9879856.6,-9686927.5,-9406814.0,-10303857.0,9025018.0,-11664346.6,6003701.3,-1648564.5,10561671.0,8418881.0,-9619855.0,-10477282.0,-10285044.5,9115872.5,-9687023.0,3617608.5,5616396.7,-8292331.5,12475450.0,-8206429.0,-5083417.0,-9466670.5,9063408.0,10563463.0,8308007.6,-10029310.0,7838307.0,9808642.0,-9229190.0,6978106.0,9782068.0,-7617842.4,-6730804.6,-11067773.0,3790484.4,-9990710.0,9173033.0,-9767821.4,10689922.0,9477088.6,-7872032.4,-11677459.6,-9314214.4,-10974470.0,9781401.0,7784441.0,-8495628.0,-8079097.0,10203871.0,-10950339.0,7264600.0,9585263.0,-10431155.0,-7871252.0,-8865917.5,11146533.0,9977729.6,-10443936.0,-6097260.0,8154018.0,-7506616.4,-9719531.0,8190115.0,-10000019.5,6330714.4,7147011.0,9023636.0,9113302.0,393910.2,-10630759.6,10283498.0,8730779.6,8293182.4,-5048831.6,-7545514.0,-7726708.0,-8183860.0,7645246.4,-9881609.0,10152670.0,108459.03,2796943.0,9818034.6,-9921183.0,6621893.5,-10201036.0,7409832.0,10610331.6,-7981551.4,-4406223.0,8343747.0,-9960893.5,4634485.4,-9776582.0,7649437.0,8531861.0,-7517251.0,-7341535.0,7581528.0,4428558.8,-6940804.0,8047151.0,-8758306.5,-8643152.6,-7779477.5,-4023760.0,-9367350.0,-7260060.0,1092016.5,-8134440.0,9294250.6,711058.03,-3315959.5,-9801987.6,5304460.6,-7205666.0,-7172501.0,-9524286.5,-5019297.5,-8846017.0,-9022541.0,8923691.0,-9139047.6,-6418291.5,-8746280.5,9572094.0,-6104970.7,8356289.6,-10876329.0,-9569944.0,-10331480.0,-10555322.5,5504751.0,9877115.0,-6732666.0,5510214.7,-6674085.0,-10125434.4,8293890.0,-5088976.4,-10027706.6,8951242.0,6100225.4,-9558365.5,8916263.0,9934144.5,7100800.4,-5779710.8,-9739284.0,-10808472.0,-8482213.0,9171232.0,5184839.7,938093.8,-6751592.5,-6187183.0,9510690.0,-10917230.0,-11228715.0,3421263.4,9422964.0,-4205794.0,-8767450.6,-7203916.5,-10208279.0,-5144121.5,-8594482.4,9513006.0,6410518.0,5769108.2,1440038.7,-10259922.6,8147015.4,8248985.0,6021820.4,-10243703.4,-9684308.0,4153585.0,-7828321.0,8681941.0,-9212159.0,4865792.0,470387.3,1,1,0,0,0
9256521.0,-11001309.0,9899094.0,-8306411.0,11156018.0,8454402.5,11536559.5,7175474.6,-8913255.5,11742805.0,9391080.0,-9873541.0,10817186.0,-10950386.5,11740016.0,11226612.0,10939968.4,-8916392.0,-9634735.4,-9060886.0,-9706140.0,10313721.0,-12370823.0,5803976.2,-3360184.0,11129393.0,8843098.6,-10121558.0,-9878249.0,-9184377.0,10297697.0,-11001122.0,5221946.0,6416970.0,-10176957.4,11301336.4,-8939767.0,-4930776.4,-10387238.0,9944270.6,11786813.0,9276762.0,-9986399.0,7442032.5,9033209.0,-9734934.6,6789165.0,9113027.0,-5676651.0,-8645724.0,-10468638.0,4342529.6,-9214446.0,5580353.4,-8611725.0,9208583.0,8280168.0,-7327539.0,-10461216.4,-8188046.5,-10638945.0,9622157.0,9043768.0,-9231834.0,-8566774.0,11529191.0,-13038506.0,9390208.0,10059975.0,-10093908.0,-6390884.0,-9575947.0,8476756.0,10928280.0,-11173306.4,-5956997.3,8707010.0,-6637277.0,-10292736.0,7464113.0,-10448217.4,7896391.0,8773004.0,9042584.0,9238329.5,2187182.4,-11007282.0,11842345.4,8941049.0,10148167.6,-4220463.3,-9193247.6,-9117930.4,-10112759.0,8309423.0,-9918276.0,9553835.5,1525456.7,1624528.9,10732108.0,-10823977.0,8738281.0,-10551512.0,8931883.4,9693351.4,-9136924.0,-6585567.0,8845349.4,-9750567.4,4267918.3,-11507660.0,7088804.0,8705019.0,-9794425.0,-7336083.0,6817287.0,5479998.0,-8252937.0,7728061.0,-8148822.0,-9609163.6,-8696411.6,-3380364.6,-10493929.0,-9068142.0,1081296.0,-8784228.0,10217425.0,2030233.1,-3826094.8,-6996047.5,4217214.5,-8592207.0,-6059183.6,-9072275.5,-4410606.3,-9557515.4,-11654907.0,9852086.0,-7101068.0,-4292343.6,-10927272.0,9308871.0,-4843946.5,8064704.0,-10642467.0,-8928965.0,-10366540.0,-10924564.0,4718966.0,10042662.0,-7548212.0,4781887.0,-6453256.0,-10368050.0,9356910.0,-6463501.6,-8426078.0,10493055.0,7522454.0,-11467852.0,10592589.0,10166314.0,7587436.0,-9660841.5,-10626066.0,-10583728.0,-6597292.4,10643490.0,4108252.0,4023569.4,-7992720.0,-4551560.0,9159499.0,-10948270.6,-9933782.0,4098655.7,8644460.0,-1441529.5,-8803699.0,-8198057.0,-9789644.0,-5096502.0,-9398734.6,11935775.0,8500754.0,5781268.7,456960.17,-11316138.5,9358072.0,8588915.0,6240677.5,-10820362.0,-9306470.0,5926788.2,-6899027.5,8641811.5,-9025324.0,7161800.6,5337652.0,1,1,0,0,0
