f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,Person,Actor,Place
990583.653,646840.017,646785.997,16824.565,461323.263,809033.595,66000.533,5645.877,25341.55,714903.564,418348.798,545479.582,878795.189,675085.065,110409.611,20107.973,636469.706,119953.935,161570.446,251546.399,140211.745,419411.023,922486.106,8246.832,8459.327,37815.01,867993.89,101700.369,54644.042,227511.572,2800.25,684687.915,383275.712,970371.802,17533.765,809615.831,292076.438,47352.272,36125.066,2461.952,197692.034,645719.415,2265.992,12983.86,668397.351,864412.078,90508.573,45853.441,138084.635,301552.876,0,0,1
991053.823,646828.986,646776.014,16845.306,460985.247,807601.478,70293.617,5647.41,25333.124,714690.905,420749.813,545479.733,878812.675,675050.631,110277.68,19634.342,636444.38,119776.454,161371.899,251166.428,140195.039,419422.28,922603.038,8288.108,8461.787,37807.899,867993.337,100249.034,54565.775,227550.398,2801.144,684747.903,383308.312,968833.135,17532.581,809600.974,291052.479,47341.409,36124.927,2462.092,197718.256,645491.36,2261.537,12985.22,668415.764,864395.763,90483.482,45852.993,138072.433,301552.568,0,0,1
990594.14,646830.398,646816.695,16843.155,460986.823,808748.767,70276.556,5647.302,25338.478,714724.193,420435.793,545479.737,878777.812,675007.24,110287.289,19804.508,636452.781,119827.072,161377.631,251340.753,140197.679,419407.164,922520.989,8263.311,8461.734,37813.105,867983.035,100476.199,54572.252,227857.649,2802.267,684648.897,383363.563,968841.724,17532.943,809608.621,291072.227,47452.729,36127.723,2461.741,197731.451,645516.044,2264.162,12981.332,668421.244,864381.809,90496.666,45885.826,139489.026,301552.679,0,0,1
990608.456,646840.273,646595.524,16849.209,460861.273,808586.135,70255.398,5648.016,25332.879,714592.323,420707.37,545479.812,878829.441,674913.012,110286.169,20114.688,636458.543,119802.099,161224.309,251299.872,140166.703,419416.343,922481.293,8273.931,8464.944,37847.526,867984.687,100345.298,54739.102,228219.215,2802.416,685034.922,383153.042,968838.604,17530.686,809623.413,294246.671,47306.557,36115.565,2462.127,197744.549,645601.908,2264.694,12982.605,668419.175,864416.468,90476.881,45853.077,138078.158,301552.401,0,0,1
990602.113,646838.801,646548.092,16866.042,460922.302,808777.23,70263.766,5640.632,25332.988,715077.548,420024.674,545479.328,878759.03,674877.969,110292.691,20084.304,636615.639,119788.467,161491.375,251190.59,140274.386,419447.814,922576.044,8242.279,8512.681,37813.862,867838.847,100409.379,54659.107,228010.597,2803.672,684745.17,383094.357,968957.949,17542.493,809456.983,291063.27,47356.05,36121.958,2463.171,197689.632,644373.666,2262.981,12985.005,668367.59,864300.95,90401.216,45810.334,138081.585,301585.13,0,0,1
990592.679,646829.684,645827.668,16845.816,460838.358,808834.898,70275.161,5646.139,25328.264,714718.86,419502.003,545479.595,879289.255,674637.617,110287.819,19954.947,636425.618,119813.369,161326.848,251128.681,140324.971,419456.861,923028.682,8247.333,8456.905,37838.993,867950.755,99368.809,54566.725,227967.073,2804.921,684566.976,382385.264,968901.496,17535.632,809639.75,290697.084,47287.967,36125.878,2461.923,197709.555,645318.416,2272.7,12976.617,668446.261,864447.164,90485.032,45843.341,138067.787,301553.007,0,0,1
990572.986,646837.467,646548.595,16842.975,460862.779,808675.181,70273.658,5647.157,25336.973,714742.762,420436.504,545479.517,878886.043,675133.655,110286.005,20126.848,636436.591,119811.53,161313.327,251387.411,140188.029,419397.677,922506.527,8254.554,8460.866,37811.417,867986.316,100473.386,54572.317,227861.468,2801.886,684641.828,383140.136,968836.268,17532.863,809605.446,291039.694,47230.732,36120.353,2386.458,197653.837,643302.632,2355.513,12956.901,668331.094,864400.565,90784.806,45852.971,138082.143,301596.719,0,0,1
990577.138,646831.592,646858.692,16857.344,460518.201,808615.441,70198.432,5647.52,25338.064,714694.348,420447.882,545479.719,878882.765,674945.189,110256.811,20009.959,636531.137,120403.022,161515.233,251271.349,140213.993,419403.986,922473.011,8242.7,8464.612,37813.637,868005.285,100231.809,54568.014,227954.195,2805.299,684833.246,383279.429,968871.776,17532.476,809615.062,291076.182,47352.525,36127.568,2458.995,197647.499,645898.398,2263.11,12981.198,668440.037,864401.149,90496.481,45854.054,138100.031,301550.458,0,0,1
990562.696,646960.151,646850.493,16880.365,460956.836,808939.162,70181.579,5646.486,25336.435,714723.441,420089.8,545480.209,877601.978,674896.25,110279.385,20056.693,636442.161,119833.135,161523.926,251056.294,140158.286,419408.055,922468.47,8241.191,8456.335,37845.959,867968.061,100375.984,54587.16,227361.448,2799.548,684682.079,383479.331,968820.29,17542.798,809625.392,291152.891,47296.941,36150.284,2462.408,197750.848,645528.134,2267.302,12983.577,668278.333,864412.07,90474.595,45854.839,138079.089,301549.875,0,0,1
990577.626,646836.375,646935.749,16846.303,460686.347,808647.883,70263.607,5647.086,25341.719,714603.681,421073.886,545479.692,878791.9,675085.07,110287.008,20125.09,636442.601,119835.791,161349.715,251066.16,140213.112,419435.44,922466.742,8264.977,8463.733,37815.063,868000.478,100351.786,54659.725,227899.17,2800.847,684738.254,383427.965,968821.679,17532.806,809591.595,291004.213,47332.836,36121.699,2463.083,197546.95,646129.404,2259.096,12982.41,668448.426,864381.381,90452.764,45854.583,138077.338,301553.003,0,0,1
990405.904,646842.549,647515.651,16844.972,460869.723,808763.876,70254.631,5647.455,25322.93,714716.264,419890.932,545479.753,878743.404,675086.471,110280.864,20098.791,636464.832,119968.549,150745.611,249576.195,140228.029,419420.853,922579.872,8247.281,8459.693,37820.307,867965.073,100193.867,54560.847,228172.854,2803.333,684929.937,382277.719,968847.742,17533.9,809624.95,291246.482,47343.212,36116.24,2461.782,197659.293,645255.398,2259.677,12981.738,668369.188,863973.294,90490.84,45846.244,138065.902,301552.016,0,0,1
990580.706,646835.064,646682.379,16846.447,461291.076,808963.099,70271.485,5647.192,25330.377,714680.474,419964.498,545478.898,878872.422,674884.558,110302.718,20102.259,636433.846,120391.151,161237.306,251240.934,140351.107,419397.835,922701.841,8247.452,8579.335,37818.203,867957.563,100404.307,54592.354,227971.997,2798.626,684721.608,383190.675,968652.962,17533.574,809605.667,292210.487,47333.306,36114.133,2461.621,197634.251,645728.646,2269.764,12982.046,668459.501,864439.692,90471.514,45869.598,138078.381,301551.057,0,0,1
990583.356,646836.496,646834.005,16852.416,460634.415,808691.221,70222.785,5647.062,25328.605,714688.6,420078.121,545479.759,879002.3,675102.088,110288.718,20089.199,636501.58,119810.279,161517.273,252626.945,140185.511,419396.257,922586.376,8255.203,8451.313,37806.206,868005.96,100612.465,54565.478,227703.473,2786.255,684648.303,383057.238,968828.944,17524.579,809620.727,290788.697,47355.995,36121.26,2461.562,197823.274,645617.841,2265.622,12982.88,668471.048,864337.968,90421.314,45851.897,138080.294,301557.843,0,0,1
990577.051,646834.922,646706.745,16845.471,460967.824,808693.234,70252.274,5645.266,25334.501,714657.35,420140.412,545479.966,878552.976,674882.292,110285.164,19711.278,636458.38,119831.694,161213.054,251307.526,140157.437,419418.369,922480.561,8243.193,8488.657,37816.187,867986.323,100426.468,54623.531,218676.476,2801.756,684669.28,383266.246,968859.386,17532.882,809602.813,286372.956,47345.09,36121.814,2461.926,197744.814,645622.797,232.233,12986.598,668231.17,864436.741,90208.461,45756.219,138079.285,301552.093,0,0,1
990575.726,646744.811,646956.462,16852.295,460604.095,808700.889,70256.711,5648.273,25337.477,714776.98,419512.428,545479.775,878858.421,675215.301,110314.405,20104.635,635973.344,119825.85,161340.23,251305.236,140172.256,419418.614,922546.172,8248.653,8468.387,37813.79,867994.56,100320.414,54536.198,229164.771,2810.946,690126.637,382674.065,968897.281,17529.787,809418.536,290797.402,47335.255,36121.321,2461.207,197780.052,645413.975,2261.66,12958.943,668449.134,864903.603,90497.073,45849.047,138081.582,301550.327,0,0,1
990597.103,646819.455,646875.46,16842.616,461257.053,808579.45,70271.077,5647.271,25337.634,714836.646,421087.008,545479.674,878974.912,675082.166,110288.139,20114.581,636535.51,120416.644,161307.765,251301.182,140169.19,419403.819,922654.563,8262.981,8462.331,37815.805,867986.387,100431.01,54569.439,227855.613,2803.282,684694.121,383319.168,968841.558,17532.84,809613.548,291118.996,47341.764,36121.237,2462.464,197849.922,645533.178,2263.68,12981.459,668423.131,864427.431,90477.079,45873.088,138080.039,301552.112,0,0,1
990582.972,646829.536,646816.96,16827.077,459993.782,808858.137,70251.57,5649.386,25336.624,714749.238,421055.2,545479.698,878873.875,675041.607,110283.113,20097.822,636566.098,119650.872,161353.642,251360.169,140380.311,419405.726,922537.46,8243.465,8458.539,37809.347,867970.315,100221.59,54567.734,227971.374,2803.916,684666.87,383209.187,968827.488,17531.763,809630.732,291212.248,47749.374,36121.613,2461.541,197651.322,646536.737,2259.924,12988.278,668449.31,864415.144,89992.593,45868.0,138085.818,301552.311,0,0,1
990525.053,646810.657,646929.697,16845.092,460745.28,808821.963,70259.845,5648.474,25341.81,714698.416,419660.854,545485.164,877591.99,674978.738,110267.071,19958.374,636358.01,119853.998,162234.18,251220.174,140198.124,419372.524,922541.806,8244.483,8464.385,37813.356,867976.27,100333.354,54560.837,227955.194,2803.837,684666.562,383224.368,968834.318,17531.33,809581.676,290878.499,47317.898,36122.604,2461.838,197729.68,645449.364,2262.963,12975.863,668414.316,864409.571,90493.076,45876.102,138081.957,301551.275,0,0,1
990601.87,646841.721,646849.575,16848.121,460742.914,808798.998,70287.589,5650.135,25338.054,714698.765,420077.928,545479.892,878848.813,675051.148,110287.279,20096.711,636832.412,119653.314,161368.585,251234.448,140191.908,419373.504,922379.995,8244.267,8464.316,37815.339,867987.941,100312.086,54820.459,227986.762,2799.122,684612.186,383205.226,968871.559,17532.312,809587.136,290957.424,47374.519,36122.206,2462.332,197889.929,645362.245,2260.946,13030.914,668403.886,864390.497,90486.339,45878.337,138073.324,301551.94,0,0,1
990593.9,646833.105,646806.631,16845.923,460808.85,808832.529,70266.835,5649.854,25338.493,714667.982,419671.754,545483.083,878821.41,674697.082,110248.199,20087.46,636350.387,119835.856,161304.546,251080.715,140191.067,419418.534,922530.293,8256.191,9310.46,37803.871,867995.605,100297.42,54564.81,227939.032,2801.513,684551.939,383413.107,968853.643,17532.957,809542.593,290941.968,47339.06,36124.37,2462.48,197695.225,645631.381,2263.589,12987.466,668404.356,864443.716,90490.143,45856.226,138068.475,301554.364,0,0,1
990585.78,646831.461,647032.951,16844.549,460623.976,808750.944,70231.478,5647.121,25337.443,714642.622,420191.076,545479.582,878890.538,674936.011,110286.889,20151.733,636442.394,119780.498,160899.539,251268.066,140192.403,419417.911,922524.665,8245.901,8471.776,37820.675,867996.327,100512.409,54581.286,227980.979,2803.03,684602.844,383314.222,968850.79,17534.767,809603.282,290966.877,47305.335,36120.044,2388.007,197616.682,645520.998,2263.429,12978.779,668329.243,864421.691,90502.329,45853.469,138081.994,301553.212,0,0,1
990598.629,646831.987,646916.793,16842.821,460805.381,809341.799,70290.083,5647.544,25332.143,714615.582,420345.874,545479.825,878706.332,675062.385,110289.852,20121.456,636453.272,120413.334,161200.419,251276.907,140186.975,419406.924,922513.164,8337.835,8465.062,37824.295,867976.128,100412.593,54564.514,227937.374,2801.261,684635.787,383093.035,968840.943,17533.128,809622.791,290686.663,47334.753,36119.698,2462.081,197712.014,645496.719,2264.735,12981.301,668421.429,864425.57,90469.669,45875.124,138080.384,301552.331,0,0,1
990568.782,646831.352,646842.009,16838.48,460907.992,808963.507,70290.347,5647.202,25345.931,714696.213,419922.174,545480.132,878868.901,675051.67,110276.113,20145.061,636057.348,119872.648,161306.582,251848.934,139629.818,419417.625,922539.578,8243.939,8461.195,37817.317,867969.935,100266.607,54565.519,228162.511,2822.397,684767.882,383215.981,968819.312,17536.536,809580.136,292205.995,47470.031,36122.744,2461.336,197848.923,645373.094,2262.572,12982.618,668413.605,864422.164,90482.218,45877.613,138097.975,301544.918,0,0,1
990588.394,646865.93,646590.638,16846.457,461105.962,808869.438,70251.695,5647.736,25328.396,714672.165,419992.883,545479.405,878727.56,674962.722,110289.511,20102.255,636457.959,119844.977,161470.998,251390.909,140186.061,419388.227,922550.413,8250.405,8464.292,37804.718,867963.302,100509.228,54571.501,227981.964,2801.269,684707.225,382556.493,968845.874,17529.843,809662.1,292187.825,46896.87,36109.777,2463.649,197680.157,646336.013,2264.613,12982.246,668506.348,864449.267,90475.762,45854.437,138074.494,301553.795,0,0,1
990525.617,646785.917,647214.553,16841.1,369611.878,806876.585,70225.388,5647.614,25334.85,706074.484,412197.517,545479.581,878756.464,684497.857,110294.305,20098.184,636501.679,119809.162,159343.22,251256.374,140218.188,419475.598,922601.288,8258.181,8459.961,37795.408,867980.045,100161.11,54252.428,228067.288,2804.471,684322.111,383133.585,968829.164,17539.533,809606.542,291163.801,47343.61,36115.555,2460.766,197530.18,645332.377,2290.559,12979.281,668402.602,864569.917,90590.189,45855.278,138078.055,301551.855,0,0,1
990485.433,646839.138,646544.171,16843.722,460746.596,808841.508,70294.301,5646.772,25330.384,714757.18,419860.516,545479.519,878779.33,674863.077,110289.214,19899.009,636418.796,119801.911,161262.764,251234.627,140493.694,419421.77,922515.027,8250.755,8457.643,37809.528,867962.099,100322.075,54562.769,227918.578,2805.984,686948.802,383178.409,968883.995,17531.968,809633.918,291249.478,47325.181,36121.504,2458.527,197677.145,645416.843,2261.543,12971.218,660078.115,864409.034,90505.437,45857.533,138077.861,301552.41,0,0,1
990588.38,646842.546,646612.211,16836.602,460863.929,808782.888,70293.926,5647.586,25355.259,714214.094,420478.435,545479.962,877292.346,674792.006,110278.608,20150.908,636460.243,119630.649,161367.773,250882.461,140181.802,419402.486,922358.081,8245.102,8462.5,37806.687,867977.409,100575.16,54565.327,227981.576,2798.21,685017.999,383527.767,968847.238,17529.47,809572.606,290925.349,47341.346,36122.719,2461.633,197727.754,645073.232,2266.181,12979.721,668424.911,864424.932,90495.124,45858.826,138044.45,301549.682,0,0,1
990590.856,646824.098,647038.374,16844.212,460876.45,808955.963,70314.644,5645.81,25319.971,714783.68,425623.592,545479.861,879191.01,674584.222,110267.258,20082.938,636601.085,119822.748,161437.584,251167.609,140119.427,419141.611,922460.992,8245.51,8460.945,37803.739,867983.64,100566.24,54577.525,227942.511,2804.785,684658.746,382960.953,967242.301,17536.09,809600.08,290995.659,47298.537,36109.886,2454.786,197674.409,645339.398,2265.471,12972.214,668837.266,864532.882,90474.762,45849.402,138079.44,301545.986,1,0,0
990592.364,646833.15,646841.615,16843.82,460533.269,808642.056,70269.393,5647.294,25338.113,714746.732,420693.841,545480.494,879467.84,675061.415,110286.783,20076.628,636428.005,119815.829,161295.27,251423.844,140203.098,419402.185,922698.966,8263.89,8464.898,37808.023,867967.103,100395.638,54576.127,227907.312,2800.985,684609.967,383259.253,968843.826,17533.169,809372.069,290915.624,47362.122,36121.569,2461.792,197722.84,645503.344,2264.545,12962.008,668440.068,864407.127,90556.423,45859.418,138083.313,301551.803,0,0,1
990150.772,646842.448,646872.692,16844.884,459941.089,808573.157,70299.597,5643.609,25351.596,716569.828,421076.688,545479.629,877803.206,675128.3,110289.756,20062.443,634552.028,119813.232,161365.402,251298.802,140138.145,419407.851,922494.576,8243.55,8467.966,37811.512,867990.923,100480.698,54548.435,227910.018,2800.326,684525.727,383378.79,968844.269,17532.548,809652.374,291011.31,48278.038,36142.346,2461.691,197625.642,645513.646,2293.441,12980.994,668424.853,864395.675,90497.392,45854.758,138080.813,301551.299,0,0,1
990594.496,646832.996,646841.795,16844.414,460874.583,808451.264,70254.811,5646.654,25336.434,714695.347,420719.081,545479.729,878768.811,675023.144,110289.091,20106.015,636402.303,119828.591,161277.719,251298.278,140202.138,419400.629,922490.654,8243.193,8464.379,37802.265,868002.318,100455.033,54570.262,228316.813,2793.48,684618.043,383265.47,968819.077,17532.897,809620.558,291109.151,47365.682,36120.445,2461.019,197713.306,645687.506,2261.085,12982.19,668412.842,864430.311,90533.517,45853.473,138080.364,301552.184,0,0,1
990598.639,646833.284,646838.048,16842.741,460980.342,808482.486,70420.732,5647.373,25338.398,714693.598,420638.108,545479.739,878784.031,675018.986,110286.087,20112.134,636441.817,119820.281,161322.802,251263.911,140193.024,419425.859,922525.622,8258.612,8462.507,37813.346,867985.046,100444.803,54571.605,227644.325,2801.974,684638.896,383300.093,968842.425,17533.078,809620.664,291055.635,47439.572,36120.681,2461.167,197691.776,645285.472,2260.952,12981.734,668425.005,864436.225,90500.095,45853.093,138081.28,301552.295,0,0,1
